UserID,SessionID,Timestamp,EventType,ProductID,Amount,Outcome,composite_session_id
305,7,2024-05-08 05:22:48.510950,product_view,prod_5022,,,305_7
305,7,2024-05-12 03:34:01.879024,add_to_cart,prod_4388,,,305_7
305,7,2024-06-11 04:11:22.721401,click,,,,305_7
305,8,2024-02-22 01:01:52.402675,add_to_cart,prod_4568,,,305_8
305,8,2024-02-23 10:03:37.755258,click,,,,305_8
305,8,2024-03-18 09:29:18.041062,product_view,prod_8502,,,305_8
305,8,2024-03-23 22:55:26.879162,login,,,,305_8
305,8,2024-05-02 03:26:06.450585,click,,,,305_8
305,8,2024-05-19 22:57:36.413412,login,,,,305_8
305,8,2024-06-03 06:38:32.113303,logout,,,,305_8
305,8,2024-06-29 08:01:34.131498,product_view,prod_2603,,,305_8
305,8,2024-07-23 22:41:53.999841,product_view,prod_8791,,,305_8
305,9,2024-01-01 15:32:06.781069,add_to_cart,prod_1726,,,305_9
305,9,2024-02-01 02:22:08.372673,logout,,,,305_9
305,9,2024-02-28 07:26:37.392287,add_to_cart,prod_8830,,,305_9
305,9,2024-03-13 19:17:23.283730,logout,,,,305_9
305,9,2024-03-16 21:54:44.710770,click,,,,305_9
305,9,2024-04-05 05:49:34.997334,product_view,prod_3569,,,305_9
305,9,2024-04-17 17:06:46.744099,add_to_cart,prod_7769,,,305_9
305,9,2024-04-22 05:47:07.877821,purchase,prod_4911,217.97869955459228,purchase,305_9
305,9,2024-04-22 06:15:13.941066,click,,,,305_9
305,9,2024-06-02 19:10:04.886401,add_to_cart,prod_5067,,,305_9
306,1,2024-01-31 09:42:39.890143,product_view,prod_2744,,,306_1
306,1,2024-02-22 05:06:35.476192,purchase,prod_2434,335.3398424887017,purchase,306_1
306,1,2024-04-05 03:07:40.893043,page_view,,,,306_1
306,1,2024-04-08 02:57:07.535722,page_view,,,,306_1
306,1,2024-04-14 18:52:02.249985,logout,,,,306_1
306,1,2024-05-12 10:10:03.771290,click,,,,306_1
306,1,2024-05-12 18:25:38.484194,purchase,prod_6559,442.7924315053671,purchase,306_1
306,1,2024-07-09 16:45:19.561709,logout,,,,306_1
306,10,2024-02-03 12:55:45.423896,click,,,,306_10
306,10,2024-02-03 21:43:20.342072,logout,,,,306_10
306,10,2024-02-10 23:57:56.314264,page_view,,,,306_10
306,10,2024-03-29 23:25:55.282967,add_to_cart,prod_7146,,,306_10
306,10,2024-05-02 00:21:55.018891,purchase,prod_9654,464.1500649669149,purchase,306_10
306,10,2024-05-06 16:18:20.650325,logout,,,,306_10
306,10,2024-05-21 08:07:47.411262,purchase,prod_7188,329.89134101077485,purchase,306_10
306,10,2024-06-05 08:32:00.087481,product_view,prod_5412,,,306_10
306,10,2024-06-05 23:33:33.431335,product_view,prod_8519,,,306_10
306,10,2024-07-06 22:56:09.239889,logout,,,,306_10
306,2,2024-01-24 23:54:35.729264,product_view,prod_1475,,,306_2
306,2,2024-03-27 05:27:56.732757,logout,,,,306_2
306,2,2024-05-12 10:23:54.082342,login,,,,306_2
306,2,2024-07-19 02:16:09.193233,click,,,,306_2
306,2,2024-07-23 09:25:15.349833,add_to_cart,prod_7703,,,306_2
306,3,2024-01-16 21:31:20.222290,logout,,,,306_3
306,3,2024-01-26 14:22:04.359456,add_to_cart,prod_5822,,,306_3
306,3,2024-02-18 09:54:38.259808,page_view,,,,306_3
306,3,2024-03-29 17:23:23.920501,product_view,prod_9840,,,306_3
306,3,2024-04-14 20:13:22.672027,add_to_cart,prod_9072,,,306_3
306,3,2024-05-08 22:35:38.829761,click,,,,306_3
306,3,2024-07-08 09:03:20.706196,product_view,prod_9894,,,306_3
306,3,2024-07-12 14:57:03.409305,logout,,,,306_3
306,4,2024-01-02 07:39:33.237569,product_view,prod_1278,,,306_4
306,4,2024-01-13 09:52:06.392027,purchase,prod_4439,109.57848409395464,purchase,306_4
306,4,2024-02-08 01:17:31.528615,product_view,prod_3941,,,306_4
306,4,2024-02-27 13:28:21.427346,purchase,prod_9262,434.6772261923481,purchase,306_4
306,4,2024-04-02 04:26:28.851531,click,,,,306_4
306,4,2024-06-03 05:17:48.606003,page_view,,,,306_4
306,4,2024-06-14 04:09:35.083507,click,,,,306_4
306,4,2024-06-20 07:28:36.842297,click,,,,306_4
306,4,2024-07-17 21:36:34.432160,product_view,prod_2044,,,306_4
306,5,2024-01-10 16:26:05.643192,login,,,,306_5
306,5,2024-01-27 15:16:35.009679,add_to_cart,prod_9505,,,306_5
306,5,2024-03-12 07:35:04.663902,login,,,,306_5
306,5,2024-04-06 17:16:12.366617,click,,,,306_5
306,5,2024-04-17 11:58:10.369230,purchase,prod_8107,82.6319208268095,purchase,306_5
306,5,2024-05-07 23:03:40.282856,product_view,prod_4252,,,306_5
306,5,2024-05-14 08:14:27.453809,logout,,,,306_5
306,5,2024-05-27 00:00:27.297162,purchase,prod_9357,457.6223835498679,purchase,306_5
306,5,2024-07-03 14:34:49.207617,click,,,,306_5
306,6,2024-01-03 20:36:44.735199,login,,,,306_6
306,6,2024-02-11 22:33:27.307880,logout,,,,306_6
306,6,2024-03-04 08:40:01.893573,logout,,,,306_6
306,6,2024-03-12 19:03:22.706964,add_to_cart,prod_2471,,,306_6
306,6,2024-03-13 09:01:28.311120,purchase,prod_2637,240.04661384375387,purchase,306_6
306,6,2024-03-21 07:50:11.240938,page_view,,,,306_6
306,6,2024-05-09 15:19:20.387378,logout,,,,306_6
306,6,2024-06-10 13:38:38.782556,logout,,,,306_6
306,7,2024-02-19 04:58:01.026983,login,,,,306_7
306,7,2024-02-25 01:51:46.542998,page_view,,,,306_7
306,7,2024-04-05 04:40:22.416882,login,,,,306_7
306,7,2024-04-18 05:44:50.613648,logout,,,,306_7
306,7,2024-04-27 04:13:00.835187,click,,,,306_7
306,7,2024-05-13 07:56:14.106497,product_view,prod_5855,,,306_7
306,7,2024-05-24 20:00:29.693778,click,,,,306_7
306,7,2024-06-07 11:23:50.502364,purchase,prod_1955,286.5138422390076,purchase,306_7
306,7,2024-06-19 15:18:18.505467,add_to_cart,prod_5465,,,306_7
306,8,2024-01-10 19:10:13.269178,login,,,,306_8
306,8,2024-02-07 12:30:23.977323,page_view,,,,306_8
306,8,2024-03-17 09:41:04.314349,page_view,,,,306_8
306,8,2024-03-21 21:10:40.968700,login,,,,306_8
306,8,2024-03-24 08:06:31.902280,add_to_cart,prod_9926,,,306_8
306,8,2024-07-13 08:31:19.887808,add_to_cart,prod_3319,,,306_8
306,9,2024-01-25 00:21:07.841197,product_view,prod_7218,,,306_9
306,9,2024-03-20 05:36:08.130975,logout,,,,306_9
306,9,2024-04-15 15:35:41.194580,login,,,,306_9
306,9,2024-06-27 13:40:50.735155,logout,,,,306_9
306,9,2024-07-04 18:22:15.774945,login,,,,306_9
307,1,2024-01-16 05:53:43.402376,click,,,,307_1
307,1,2024-02-17 16:27:04.086457,click,,,,307_1
307,1,2024-02-18 09:49:25.063819,page_view,,,,307_1
307,1,2024-03-04 11:32:30.982067,login,,,,307_1
307,1,2024-04-04 08:08:24.543321,login,,,,307_1
307,1,2024-04-05 17:40:47.971457,login,,,,307_1
307,1,2024-04-17 21:10:10.177422,click,,,,307_1
307,1,2024-04-29 11:08:18.238877,logout,,,,307_1
307,1,2024-05-03 11:27:48.364839,page_view,,,,307_1
307,1,2024-07-20 14:46:35.323772,purchase,prod_2261,355.0954532148593,purchase,307_1
307,10,2024-01-11 06:00:41.309496,purchase,prod_5563,377.8170146354993,purchase,307_10
307,10,2024-01-12 02:50:10.072688,purchase,prod_3595,9.455200801669411,purchase,307_10
307,10,2024-01-21 18:36:34.120747,login,,,,307_10
307,10,2024-06-15 22:19:41.633111,click,,,,307_10
307,10,2024-06-30 07:09:07.681714,purchase,prod_1105,439.0945317205492,purchase,307_10
307,10,2024-07-22 12:22:19.035430,click,,,,307_10
307,2,2024-02-02 11:56:13.040711,purchase,prod_1863,112.75239158212028,purchase,307_2
307,2,2024-02-17 18:14:07.780422,add_to_cart,prod_5565,,,307_2
307,2,2024-04-27 09:00:37.799801,purchase,prod_9931,323.800324024221,purchase,307_2
307,2,2024-04-30 11:18:57.454025,logout,,,,307_2
307,2,2024-05-01 00:34:58.319050,add_to_cart,prod_2005,,,307_2
307,2,2024-05-05 15:39:23.400737,product_view,prod_2343,,,307_2
307,2,2024-05-20 10:48:10.459763,click,,,,307_2
307,3,2024-04-12 06:38:43.495215,logout,,,,307_3
307,3,2024-04-26 02:43:16.448848,click,,,,307_3
307,3,2024-05-19 05:19:07.136740,logout,,,,307_3
307,3,2024-06-04 13:26:19.310876,add_to_cart,prod_2841,,,307_3
307,3,2024-06-22 23:21:58.786465,click,,,,307_3
307,3,2024-07-19 07:20:50.363943,product_view,prod_8532,,,307_3
307,4,2024-01-20 17:57:53.913204,login,,,,307_4
307,4,2024-01-23 21:03:21.451509,logout,,,,307_4
307,4,2024-02-13 05:01:37.303918,page_view,,,,307_4
307,4,2024-02-16 07:13:27.177669,add_to_cart,prod_1847,,,307_4
307,4,2024-03-03 01:47:47.886745,logout,,,,307_4
307,4,2024-05-27 16:21:56.598386,add_to_cart,prod_9774,,,307_4
307,4,2024-06-05 12:02:09.839676,product_view,prod_6541,,,307_4
307,4,2024-06-05 17:35:20.289976,purchase,prod_9911,275.3112228877712,purchase,307_4
307,4,2024-06-21 03:06:41.973329,login,,,,307_4
307,4,2024-07-16 23:25:59.522724,purchase,prod_2366,49.74742892759179,purchase,307_4
307,5,2024-01-03 21:49:02.951651,click,,,,307_5
307,5,2024-01-05 05:06:40.883077,click,,,,307_5
307,5,2024-01-12 23:07:21.646615,logout,,,,307_5
307,5,2024-01-29 13:11:07.713054,add_to_cart,prod_9079,,,307_5
307,5,2024-02-20 20:15:48.579632,purchase,prod_4076,468.8556543129116,purchase,307_5
307,5,2024-03-16 11:31:59.895105,logout,,,,307_5
307,5,2024-04-27 19:29:05.348594,logout,,,,307_5
307,5,2024-05-05 11:08:10.682665,click,,,,307_5
307,5,2024-07-01 23:20:38.815479,purchase,prod_5850,419.5048017709582,purchase,307_5
307,5,2024-07-14 11:33:09.139754,product_view,prod_3569,,,307_5
307,6,2024-02-23 00:38:59.768108,click,,,,307_6
307,6,2024-03-05 04:44:33.924768,logout,,,,307_6
307,6,2024-03-10 03:02:36.900704,click,,,,307_6
307,6,2024-04-04 12:19:45.555239,logout,,,,307_6
307,6,2024-04-11 14:46:33.027102,add_to_cart,prod_5136,,,307_6
307,6,2024-04-28 11:43:01.961500,purchase,prod_5521,148.83082977623565,purchase,307_6
307,6,2024-05-20 04:17:22.126437,add_to_cart,prod_7340,,,307_6
307,6,2024-06-08 03:27:19.461694,page_view,,,,307_6
307,6,2024-07-18 03:25:51.178193,logout,,,,307_6
307,7,2024-02-19 15:12:32.286312,click,,,,307_7
307,7,2024-03-01 09:45:16.065328,page_view,,,,307_7
307,7,2024-03-30 13:48:48.485827,logout,,,,307_7
307,7,2024-04-16 05:29:42.775060,add_to_cart,prod_1323,,,307_7
307,7,2024-05-02 22:22:43.997171,page_view,,,,307_7
307,7,2024-05-03 13:42:20.334580,add_to_cart,prod_9999,,,307_7
307,7,2024-05-07 18:28:52.074973,add_to_cart,prod_9152,,,307_7
307,8,2024-01-07 23:17:57.749366,add_to_cart,prod_2207,,,307_8
307,8,2024-03-30 00:20:56.430389,login,,,,307_8
307,8,2024-05-12 07:10:20.642853,purchase,prod_6918,444.7264063497569,purchase,307_8
307,8,2024-05-27 20:44:09.612766,logout,,,,307_8
307,8,2024-07-11 02:29:51.142906,add_to_cart,prod_5017,,,307_8
307,9,2024-01-18 10:58:15.886866,click,,,,307_9
307,9,2024-02-12 15:07:27.179774,add_to_cart,prod_1715,,,307_9
307,9,2024-02-15 22:07:57.622515,login,,,,307_9
307,9,2024-02-29 12:44:37.576690,click,,,,307_9
307,9,2024-03-14 18:05:13.766747,purchase,prod_2365,487.29412786927537,purchase,307_9
307,9,2024-03-17 03:47:24.330782,logout,,,,307_9
307,9,2024-03-20 22:47:56.330626,product_view,prod_6657,,,307_9
307,9,2024-04-19 16:38:01.050726,product_view,prod_3573,,,307_9
307,9,2024-04-22 23:03:52.543437,add_to_cart,prod_4938,,,307_9
307,9,2024-05-29 17:03:23.952324,login,,,,307_9
308,1,2024-01-12 05:13:41.334708,purchase,prod_8325,332.9936813764779,purchase,308_1
308,1,2024-02-20 20:50:25.463772,click,,,,308_1
308,1,2024-02-22 08:57:56.865777,click,,,,308_1
308,1,2024-03-03 05:10:17.287005,logout,,,,308_1
308,1,2024-03-08 22:23:48.636822,purchase,prod_6357,146.28395361778863,purchase,308_1
308,1,2024-05-19 03:10:10.007129,product_view,prod_2273,,,308_1
308,1,2024-05-31 09:43:29.399393,click,,,,308_1
308,1,2024-07-05 10:35:41.598035,purchase,prod_5689,403.2656275066464,purchase,308_1
308,1,2024-07-18 23:31:59.282753,purchase,prod_3717,34.9572190386747,purchase,308_1
308,10,2024-02-03 19:39:31.707991,page_view,,,,308_10
308,10,2024-02-08 21:16:31.731852,product_view,prod_6554,,,308_10
308,10,2024-02-17 18:49:20.181773,click,,,,308_10
308,10,2024-02-21 11:06:09.381904,click,,,,308_10
308,10,2024-05-26 08:05:18.964422,add_to_cart,prod_5366,,,308_10
308,10,2024-06-25 11:07:12.394591,add_to_cart,prod_9916,,,308_10
308,10,2024-07-15 17:30:50.732720,purchase,prod_5074,128.20177956636456,purchase,308_10
308,2,2024-01-15 12:02:40.670467,product_view,prod_6351,,,308_2
308,2,2024-01-21 21:46:09.468085,page_view,,,,308_2
308,2,2024-02-29 05:16:08.837962,page_view,,,,308_2
308,2,2024-04-04 13:23:24.512817,login,,,,308_2
308,2,2024-04-17 13:56:56.007307,purchase,prod_3001,256.7222354738006,purchase,308_2
308,2,2024-04-19 09:02:30.757932,click,,,,308_2
308,2,2024-05-21 04:59:00.805969,click,,,,308_2
308,2,2024-06-05 16:21:58.531583,logout,,,,308_2
308,2,2024-07-20 17:49:52.096483,product_view,prod_2270,,,308_2
308,3,2024-01-22 08:48:50.899458,product_view,prod_4133,,,308_3
308,3,2024-04-21 15:44:29.234697,purchase,prod_4069,107.96786500000763,purchase,308_3
308,3,2024-06-10 06:37:16.747131,logout,,,,308_3
308,3,2024-06-15 09:36:43.694802,logout,,,,308_3
308,3,2024-06-21 23:21:47.537558,page_view,,,,308_3
308,3,2024-07-09 17:14:39.474015,logout,,,,308_3
308,4,2024-01-04 12:31:27.402925,purchase,prod_5634,77.65630609604086,purchase,308_4
308,4,2024-01-06 15:55:31.880984,purchase,prod_2835,143.08959286793566,purchase,308_4
308,4,2024-01-16 09:08:17.327720,login,,,,308_4
308,4,2024-01-17 21:35:53.561862,page_view,,,,308_4
308,4,2024-01-29 22:22:21.738785,logout,,,,308_4
308,4,2024-02-23 02:59:15.824543,logout,,,,308_4
308,4,2024-03-05 03:28:16.739812,product_view,prod_2802,,,308_4
308,4,2024-03-27 08:36:18.838714,click,,,,308_4
308,4,2024-04-14 17:48:30.573781,login,,,,308_4
308,4,2024-04-29 23:40:12.085415,login,,,,308_4
308,5,2024-01-26 18:20:58.580733,click,,,,308_5
308,5,2024-02-27 00:48:35.663090,purchase,prod_5647,368.7509024339291,purchase,308_5
308,5,2024-04-28 15:16:26.902250,product_view,prod_8699,,,308_5
308,5,2024-06-03 06:38:18.988613,product_view,prod_2913,,,308_5
308,5,2024-06-13 23:30:51.766107,page_view,,,,308_5
308,5,2024-06-15 08:59:27.282072,product_view,prod_6294,,,308_5
308,6,2024-01-01 22:44:24.686914,purchase,prod_7779,44.43335621001313,purchase,308_6
308,6,2024-02-07 09:26:13.555906,purchase,prod_6140,465.1063918000962,purchase,308_6
308,6,2024-03-04 07:25:28.922488,click,,,,308_6
308,6,2024-05-06 09:56:28.152140,purchase,prod_5871,278.2390565035809,purchase,308_6
308,6,2024-05-26 08:27:57.057230,purchase,prod_7888,467.01904162240805,purchase,308_6
308,6,2024-06-15 19:50:25.390152,add_to_cart,prod_4883,,,308_6
308,7,2024-01-10 06:05:43.246890,click,,,,308_7
308,7,2024-01-13 00:31:08.738456,product_view,prod_5272,,,308_7
308,7,2024-02-10 01:42:29.729720,logout,,,,308_7
308,7,2024-03-15 02:19:40.096440,click,,,,308_7
308,7,2024-04-30 03:19:10.894868,product_view,prod_6625,,,308_7
308,7,2024-05-06 14:09:09.972392,page_view,,,,308_7
308,7,2024-05-07 04:25:26.337142,add_to_cart,prod_9978,,,308_7
308,7,2024-05-25 21:32:24.649839,logout,,,,308_7
308,7,2024-06-29 08:54:44.012710,page_view,,,,308_7
308,8,2024-01-03 11:51:43.530730,logout,,,,308_8
308,8,2024-01-26 12:06:59.416748,purchase,prod_1184,287.0241507481328,purchase,308_8
308,8,2024-03-23 02:31:12.772802,product_view,prod_5197,,,308_8
308,8,2024-04-26 08:48:35.576176,click,,,,308_8
308,8,2024-05-04 02:44:08.212406,purchase,prod_4168,54.79988121139756,purchase,308_8
308,8,2024-05-15 07:20:42.957445,purchase,prod_3595,184.921541605727,purchase,308_8
308,8,2024-05-23 07:05:40.486832,product_view,prod_4008,,,308_8
308,8,2024-06-16 23:22:07.945383,purchase,prod_4607,221.15559317415577,purchase,308_8
308,9,2024-03-16 22:41:45.478529,product_view,prod_5273,,,308_9
308,9,2024-03-16 22:49:14.479484,add_to_cart,prod_5096,,,308_9
308,9,2024-03-29 09:52:54.363352,add_to_cart,prod_1340,,,308_9
308,9,2024-04-05 22:35:51.750465,click,,,,308_9
308,9,2024-04-09 17:15:25.202463,logout,,,,308_9
308,9,2024-05-18 18:04:30.792504,logout,,,,308_9
308,9,2024-05-24 00:56:52.561642,click,,,,308_9
308,9,2024-06-12 12:18:39.498293,page_view,,,,308_9
308,9,2024-06-18 06:07:17.572105,purchase,prod_2839,226.8328717802367,purchase,308_9
308,9,2024-06-23 16:24:36.707961,logout,,,,308_9
309,1,2024-01-22 15:42:12.933183,click,,,,309_1
309,1,2024-03-01 07:37:15.567466,page_view,,,,309_1
309,1,2024-03-14 05:53:07.717952,logout,,,,309_1
309,1,2024-03-27 22:56:54.420227,add_to_cart,prod_7886,,,309_1
309,1,2024-05-23 00:11:40.159993,add_to_cart,prod_2182,,,309_1
309,10,2024-02-09 08:00:14.629513,purchase,prod_7913,487.4936124293955,purchase,309_10
309,10,2024-02-26 23:36:34.986582,purchase,prod_1600,443.21487416731856,purchase,309_10
309,10,2024-03-03 09:23:07.489761,page_view,,,,309_10
309,10,2024-03-31 14:13:59.916727,login,,,,309_10
309,10,2024-05-03 05:57:15.749304,logout,,,,309_10
309,10,2024-05-14 07:22:21.080577,purchase,prod_8961,451.0493209956606,purchase,309_10
309,10,2024-05-17 18:45:40.118817,page_view,,,,309_10
309,10,2024-05-22 13:18:23.122782,add_to_cart,prod_2020,,,309_10
309,10,2024-06-27 22:35:54.498178,login,,,,309_10
309,2,2024-01-29 03:19:18.380714,purchase,prod_1757,27.39415619843065,purchase,309_2
309,2,2024-01-31 08:22:54.805631,logout,,,,309_2
309,2,2024-02-15 18:14:58.199250,click,,,,309_2
309,2,2024-03-06 02:17:09.912320,page_view,,,,309_2
309,2,2024-05-27 06:51:33.528368,purchase,prod_8091,440.1402503815585,purchase,309_2
309,3,2024-01-16 20:27:40.194008,purchase,prod_6566,473.2066080757993,purchase,309_3
309,3,2024-02-22 08:23:43.710373,add_to_cart,prod_3118,,,309_3
309,3,2024-03-31 23:37:26.248134,add_to_cart,prod_2535,,,309_3
309,3,2024-04-29 03:53:24.509835,logout,,,,309_3
309,3,2024-05-16 05:00:48.542289,page_view,,,,309_3
309,3,2024-06-18 05:54:57.946747,logout,,,,309_3
309,3,2024-07-22 21:03:03.320495,product_view,prod_1191,,,309_3
309,4,2024-01-31 12:27:15.632606,add_to_cart,prod_8732,,,309_4
309,4,2024-02-13 21:37:37.447864,purchase,prod_3668,310.2024862576314,purchase,309_4
309,4,2024-03-07 05:39:54.348574,product_view,prod_5093,,,309_4
309,4,2024-03-18 19:01:18.841318,add_to_cart,prod_7069,,,309_4
309,4,2024-03-30 17:36:36.435153,page_view,,,,309_4
309,4,2024-04-29 05:26:44.722170,purchase,prod_1326,99.44621784830206,purchase,309_4
309,4,2024-05-10 09:34:25.164613,login,,,,309_4
309,4,2024-07-03 06:22:24.607829,product_view,prod_2140,,,309_4
309,4,2024-07-09 08:42:39.186300,logout,,,,309_4
309,5,2024-01-21 11:21:41.771534,page_view,,,,309_5
309,5,2024-02-06 14:22:19.737161,purchase,prod_6502,395.9448542773095,purchase,309_5
309,5,2024-03-04 09:35:41.033613,page_view,,,,309_5
309,5,2024-04-08 16:30:47.427937,logout,,,,309_5
309,5,2024-04-12 00:29:43.079508,click,,,,309_5
309,5,2024-06-21 08:56:15.861625,add_to_cart,prod_6573,,,309_5
309,5,2024-07-05 18:12:07.169146,add_to_cart,prod_3518,,,309_5
309,6,2024-01-05 03:20:49.118678,purchase,prod_5367,21.04694173965237,purchase,309_6
309,6,2024-01-07 22:05:44.216908,product_view,prod_5723,,,309_6
309,6,2024-03-26 05:09:09.765417,product_view,prod_6673,,,309_6
309,6,2024-03-28 13:35:44.611949,login,,,,309_6
309,6,2024-04-03 05:53:44.437830,add_to_cart,prod_3981,,,309_6
309,6,2024-04-16 00:28:50.520212,click,,,,309_6
309,6,2024-05-24 13:52:46.192397,purchase,prod_5029,289.5719239083512,purchase,309_6
309,6,2024-05-27 23:02:02.958299,click,,,,309_6
309,6,2024-07-22 03:47:57.520093,click,,,,309_6
309,7,2024-03-13 04:33:08.688704,purchase,prod_9587,417.4467886879498,purchase,309_7
309,7,2024-04-11 15:23:18.884658,click,,,,309_7
309,7,2024-04-15 22:11:55.234783,click,,,,309_7
309,7,2024-05-12 11:46:08.976657,purchase,prod_4698,157.39058175958598,purchase,309_7
309,7,2024-05-16 04:15:46.393255,login,,,,309_7
309,7,2024-06-20 06:08:48.271963,login,,,,309_7
309,7,2024-06-25 04:54:51.683909,page_view,,,,309_7
309,8,2024-01-01 23:53:26.281646,logout,,,,309_8
309,8,2024-03-31 06:07:42.062289,product_view,prod_7123,,,309_8
309,8,2024-04-07 04:25:39.403202,purchase,prod_4746,133.55985933499355,purchase,309_8
309,8,2024-04-21 09:16:16.858439,add_to_cart,prod_2679,,,309_8
309,8,2024-06-16 04:39:01.889869,click,,,,309_8
309,9,2024-01-16 00:45:56.378913,logout,,,,309_9
309,9,2024-03-19 12:17:51.324732,click,,,,309_9
309,9,2024-04-03 08:53:01.208947,logout,,,,309_9
309,9,2024-04-04 05:09:25.073460,logout,,,,309_9
309,9,2024-04-23 18:27:41.212186,add_to_cart,prod_8325,,,309_9
309,9,2024-05-14 19:36:12.203721,add_to_cart,prod_7029,,,309_9
30,1,2024-02-11 09:45:13.384617,click,,,,30_1
30,1,2024-02-12 07:00:34.801696,add_to_cart,prod_4604,,,30_1
30,1,2024-03-19 03:35:52.981000,product_view,prod_8510,,,30_1
30,1,2024-05-07 06:49:45.405780,login,,,,30_1
30,1,2024-05-07 23:27:47.511818,logout,,,,30_1
30,1,2024-05-15 04:09:23.670065,login,,,,30_1
30,1,2024-05-30 21:47:00.212627,click,,,,30_1
30,1,2024-06-20 23:13:32.386792,page_view,,,,30_1
30,1,2024-06-21 02:31:17.283046,login,,,,30_1
30,10,2024-01-17 11:16:28.669629,click,,,,30_10
30,10,2024-01-22 10:16:58.618687,purchase,prod_1261,409.2668855666911,purchase,30_10
30,10,2024-02-10 02:01:16.867148,click,,,,30_10
30,10,2024-02-26 12:57:56.641498,add_to_cart,prod_8368,,,30_10
30,10,2024-03-13 11:38:01.112485,product_view,prod_6923,,,30_10
30,10,2024-03-14 13:05:12.138630,page_view,,,,30_10
30,10,2024-04-19 23:48:27.305359,logout,,,,30_10
30,10,2024-06-28 19:48:00.995512,product_view,prod_9366,,,30_10
30,10,2024-07-05 02:54:12.276845,purchase,prod_2832,28.06910921739158,purchase,30_10
30,2,2024-01-14 15:51:54.316537,logout,,,,30_2
30,2,2024-01-29 03:25:01.177854,add_to_cart,prod_3204,,,30_2
30,2,2024-02-07 19:11:07.118126,logout,,,,30_2
30,2,2024-02-25 04:21:20.998430,product_view,prod_4273,,,30_2
30,2,2024-03-11 21:44:05.929293,login,,,,30_2
30,2,2024-04-27 03:08:58.063455,logout,,,,30_2
30,2,2024-04-28 07:14:33.230093,purchase,prod_3359,131.10473016911976,purchase,30_2
30,2,2024-04-29 10:45:18.858997,login,,,,30_2
30,2,2024-06-17 09:43:28.228147,purchase,prod_4785,363.9546274480409,purchase,30_2
30,2,2024-06-27 11:17:25.257217,click,,,,30_2
30,3,2024-01-02 13:49:37.906057,purchase,prod_2051,452.9420777294408,purchase,30_3
30,3,2024-02-27 19:24:35.271572,product_view,prod_8318,,,30_3
30,3,2024-05-13 21:53:32.111880,page_view,,,,30_3
30,3,2024-06-25 12:56:21.909975,product_view,prod_8569,,,30_3
30,3,2024-07-19 05:45:25.041624,add_to_cart,prod_9155,,,30_3
30,4,2024-02-02 07:18:46.481727,login,,,,30_4
30,4,2024-02-18 07:06:51.533069,page_view,,,,30_4
30,4,2024-02-27 19:44:58.705352,page_view,,,,30_4
30,4,2024-03-21 19:00:56.311151,add_to_cart,prod_8800,,,30_4
30,4,2024-06-03 01:18:32.426590,product_view,prod_9605,,,30_4
30,5,2024-01-10 21:48:51.615219,login,,,,30_5
30,5,2024-01-11 18:16:43.801322,page_view,,,,30_5
30,5,2024-01-17 07:09:32.727168,login,,,,30_5
30,5,2024-03-04 20:23:23.519509,product_view,prod_7270,,,30_5
30,5,2024-03-23 22:40:19.254914,product_view,prod_7604,,,30_5
30,5,2024-04-07 01:58:32.891067,login,,,,30_5
30,5,2024-04-11 09:35:54.150323,click,,,,30_5
30,5,2024-04-25 12:15:48.583120,click,,,,30_5
30,5,2024-05-10 18:43:34.101712,product_view,prod_2916,,,30_5
30,5,2024-06-25 08:35:16.087680,logout,,,,30_5
30,6,2024-02-02 16:23:59.122997,add_to_cart,prod_8062,,,30_6
30,6,2024-02-24 21:24:22.629122,page_view,,,,30_6
30,6,2024-03-01 13:48:40.058667,page_view,,,,30_6
30,6,2024-03-16 13:59:58.899418,purchase,prod_6864,28.750362376386715,purchase,30_6
30,6,2024-04-09 11:30:05.956219,add_to_cart,prod_6888,,,30_6
30,6,2024-04-10 17:54:27.081521,click,,,,30_6
30,6,2024-04-26 17:40:46.883493,login,,,,30_6
30,6,2024-05-02 00:54:50.875123,click,,,,30_6
30,6,2024-05-19 16:21:07.789261,purchase,prod_6361,80.26398090499858,purchase,30_6
30,6,2024-06-18 07:42:36.319302,purchase,prod_2411,322.225615429108,purchase,30_6
30,7,2024-01-17 09:38:57.558557,add_to_cart,prod_5334,,,30_7
30,7,2024-02-12 01:00:08.476128,page_view,,,,30_7
30,7,2024-03-11 16:21:18.783238,add_to_cart,prod_4347,,,30_7
30,7,2024-03-26 16:10:22.702070,add_to_cart,prod_1599,,,30_7
30,7,2024-05-28 17:00:05.432254,product_view,prod_6085,,,30_7
30,7,2024-06-18 21:50:41.113617,click,,,,30_7
30,7,2024-06-22 12:49:13.167481,logout,,,,30_7
30,8,2024-03-02 19:16:13.840622,logout,,,,30_8
30,8,2024-03-23 21:20:10.790218,login,,,,30_8
30,8,2024-03-26 02:02:43.224083,purchase,prod_1229,188.07745924108,purchase,30_8
30,8,2024-04-09 12:28:47.404310,click,,,,30_8
30,8,2024-04-21 22:55:31.802981,login,,,,30_8
30,8,2024-06-03 03:39:24.637241,page_view,,,,30_8
30,8,2024-06-10 06:09:25.997138,product_view,prod_6816,,,30_8
30,8,2024-07-04 20:42:41.102503,product_view,prod_2402,,,30_8
30,9,2024-01-18 20:26:48.321392,login,,,,30_9
30,9,2024-01-19 16:16:59.704327,click,,,,30_9
